,id,age,margins,districts_and_neighborhoods,periods,municipality,region_type,underweight,normaalgewicht_8,overweight,severe_overweight,smoker,complies with alcohol directive,drinker,heavy_drinker,severe_drinker,one_or_more_long-term_conditions,restricted_because_of_health,ernstigbeperktvanwegegezondheid_18,long-term_illnesses_and-limited,moderate_high-risk_anxiety_depression, high-risk_anxiety_depression,lonely,very_serious_lonely,emotionally_lonely,experienced_health_good_very_good,voldoetaanbeweegrichtlijn_5,weekly_athletes, hearing_restriction,visual_restriction,motor_restriction,socially_lonely
29845,290987,53115,MBG0095,BU19780804,2020JJ00,Molenlanden                             ,Buurt     ,6.2,66.2,55.4,18.5,21.5,49.2,93.8,16.9,13.8,32.3,29.2,4.6,27.7,49.2,7.7,46.2,12.3,27.7,95.4,61.5,67.7,6.2,7.7,6.2,30.8
29846,290990,53115,MBG0095,WK197809  ,2020JJ00,Molenlanden                             ,Wijk      ,3.5,50.9,55.4,18.3,19.2,50.1,85.7,10,7.5,29.1,26,4,24.5,47.2,7.1,44.1,10.8,26.2,87.7,51.8,53,4,4.6,5,29.1
29847,290993,53115,MBG0095,BU19780901,2020JJ00,Molenlanden                             ,Buurt     ,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
29848,290996,53115,MBG0095,BU19780902,2020JJ00,Molenlanden                             ,Buurt     ,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
29849,290999,53115,MBG0095,BU19780903,2020JJ00,Molenlanden                             ,Buurt     ,3.4,51.1,55.2,18.3,19.3,50.1,86,10.1,7.6,28.8,25.8,3.9,24.2,47.5,7.3,44.2,10.8,26.4,88,51.9,53.5,4.1,4.7,4.9,29.2
29850,291002,53115,MBG0095,BU19780904,2020JJ00,Molenlanden                             ,Buurt     ,8.3,58.3,75,37.5,29.2,66.7,91.7,16.7,16.7,50,45.8,12.5,45.8,62.5,16.7,58.3,20.8,37.5,95.8,66.7,58.3,12.5,12.5,16.7,45.8
29851,291005,53115,MBG0095,WK197810  ,2020JJ00,Molenlanden                             ,Wijk      ,2.9,51.5,53.1,17,19.5,47.6,82.9,9.9,7.6,28.8,26.7,4.3,25,44.8,6.9,43.9,10,25.4,87.4,52,50.8,4.3,4.9,5.9,28.3
29852,291008,53115,MBG0095,BU19781001,2020JJ00,Molenlanden                             ,Buurt     ,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
29853,291011,53115,MBG0095,BU19781002,2020JJ00,Molenlanden                             ,Buurt     ,4.5,58.9,52.5,16.3,18.3,50,89.1,11.9,10.4,27.7,24.8,4,22.8,43.1,5.9,42.6,8.9,23.3,92.6,55.4,53,4.5,5,4.5,28.7
29854,291014,53115,MBG0095,BU19781003,2020JJ00,Molenlanden                             ,Buurt     ,3,50.5,54.7,18.5,21.3,48,82.3,10.1,7.6,30.8,28.9,5,27.2,47.3,7.9,46.1,11.4,27.6,86.5,52.7,52,5,5.6,7,29.7
29855,291017,53115,MBG0095,BU19781004,2020JJ00,Molenlanden                             ,Buurt     ,7.5,66,56.6,18.9,20.8,64.2,88.7,17,13.2,28.3,26.4,5.7,24.5,47.2,9.4,47.2,11.3,24.5,98.1,62.3,54.7,5.7,7.5,5.7,34
29856,291020,53115,MBG0095,WK197811  ,2020JJ00,Molenlanden                             ,Wijk      ,3.1,52.6,53,16.2,17.8,48.2,85.6,9.7,7.5,26.5,24.1,3.8,23.3,43.3,5.7,39.6,8.4,22.1,89.1,51.7,52.8,3.7,4,4.4,25.5
29857,291023,53115,MBG0095,BU19781101,2020JJ00,Molenlanden                             ,Buurt     ,3.2,52.7,54.2,17.9,19.6,48.5,85.7,9.9,7.6,28.1,25.7,4.4,24.9,45.4,6.8,41.1,9.3,24.1,88.8,52.5,54.6,4.2,4.4,5.3,26.4
29858,291026,53115,MBG0095,BU19781102,2020JJ00,Molenlanden                             ,Buurt     ,5.6,60.6,58.5,19.7,19.7,53.5,93,15.5,12.7,31,28.2,5.6,26.8,47.9,7,46.5,11.3,26.8,95.8,60.6,60.6,5.6,7,5.6,31
29859,291029,53115,MBG0095,BU19781103,2020JJ00,Molenlanden                             ,Buurt     ,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
29860,291032,53115,MBG0095,BU19781104,2020JJ00,Molenlanden                             ,Buurt     ,6.7,73.3,73.3,33.3,33.3,66.7,100,20,20,40,40,13.3,40,60,13.3,60,20,40,100,73.3,73.3,13.3,13.3,13.3,46.7
29861,291035,53115,MBG0095,BU19781105,2020JJ00,Molenlanden                             ,Buurt     ,8.7,67.4,58.7,19.6,21.7,63,91.3,17.4,15.2,30.4,28.3,6.5,28.3,50,8.7,47.8,13,28.3,97.8,60.9,54.3,6.5,6.5,6.5,34.8
29862,291038,53115,MBG0095,BU19781106,2020JJ00,Molenlanden                             ,Buurt     ,5.6,60.6,59.2,19.7,19.7,54.9,91.5,14.1,11.3,32.4,29.6,5.6,28.2,45.1,7,43.7,9.9,23.9,94.4,59.2,60.6,5.6,5.6,5.6,29.6
29863,291041,53115,MBG0095,WK197812  ,2020JJ00,Molenlanden                             ,Wijk      ,2.8,48.6,52.5,16.8,18.4,49.6,81.3,8.2,5.7,26.8,24.8,3.7,23,45.6,6.8,41.8,9.4,24.3,85.3,51.4,48.7,3.7,4.3,5.1,26.7
29864,291044,53115,MBG0095,BU19781201,2020JJ00,Molenlanden                             ,Buurt     ,2.8,49.3,52.6,16.8,18,49.3,82.4,8.2,5.7,27.1,24.9,3.7,23.2,45.1,6.7,41.7,9.4,24.3,86.1,52.3,50,3.6,4.2,5,26.7
29865,291047,53115,MBG0095,BU19781202,2020JJ00,Molenlanden                             ,Buurt     ,3.1,48,54.9,18.7,20.8,51.8,79.9,8.9,6.1,28.8,27,4.6,25,49,8.1,44.9,11.2,27.1,84.2,51.6,47.6,4.6,5.2,6.5,29.5
29866,291050,53115,MBG0095,BU19781203,2020JJ00,Molenlanden                             ,Buurt     ,16.7,77.8,55.6,27.8,38.9,66.7,100,22.2,16.7,33.3,33.3,5.6,27.8,61.1,16.7,55.6,16.7,33.3,100,72.2,77.8,5.6,11.1,11.1,38.9
29867,291053,53115,MBG0095,BU19781204,2020JJ00,Molenlanden                             ,Buurt     ,4.9,59.3,53.4,17.9,19.1,53.1,88.3,13,9.9,28.4,25.3,4.3,24.4,46.9,8,43.2,9.9,24.7,92.6,56.2,56.2,4.3,5.6,4.9,27.8
29868,291056,53115,MBG0095,BU19781205,2020JJ00,Molenlanden                             ,Buurt     ,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
29869,291059,53115,MBG0095,BU19781206,2020JJ00,Molenlanden                             ,Buurt     ,15.4,76.9,69.2,30.8,38.5,76.9,100,23.1,23.1,38.5,38.5,7.7,38.5,69.2,15.4,61.5,23.1,38.5,100,76.9,76.9,15.4,15.4,15.4,46.2
29870,291062,53115,MBG0095,BU19781207,2020JJ00,Molenlanden                             ,Buurt     ,5.3,61.4,53,16.7,18.9,54.5,88.6,13.6,10.6,28,25,4.5,23.9,46.2,6.8,41.7,9.8,23.5,93.9,59.1,56.1,4.5,5.3,5.3,27.3
29871,291065,53115,MBG0095,WK197813  ,2020JJ00,Molenlanden                             ,Wijk      ,2.9,51.3,53.5,17.6,19.7,46.5,84.4,10.1,7.9,29.5,26.8,4.5,25.5,45.1,6.8,43.6,10.7,26,87.8,52.3,53.5,4.1,4.8,5.5,27.9
29872,291068,53115,MBG0095,BU19781301,2020JJ00,Molenlanden                             ,Buurt     ,2.9,51.3,53.5,17.6,19.7,46.5,84.4,10.1,7.9,29.5,26.8,4.5,25.5,45.1,6.8,43.6,10.7,26,87.8,52.3,53.5,4.1,4.8,5.5,27.9
29873,291071,53115,MBG0095,BU19781302,2020JJ00,Molenlanden                             ,Buurt     ,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
29874,291074,53115,MBG0095,WK197814  ,2020JJ00,Molenlanden                             ,Wijk      ,3,54.9,49.4,14.4,17,46.2,85.8,10.4,7.9,25.7,23.5,3.3,22,42.8,5.7,40.2,8.1,22.3,89.1,50.9,52.9,3.4,3.8,3.8,25.4
29875,291077,53115,MBG0095,BU19781401,2020JJ00,Molenlanden                             ,Buurt     ,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
29876,291080,53115,MBG0095,BU19781402,2020JJ00,Molenlanden                             ,Buurt     ,4.7,62,52.7,15.5,19.4,50.4,89.9,14,10.9,27.9,24.8,4.7,24,45,6.2,44.2,10.1,25.6,94.6,58.9,57.4,4.7,5.4,4.7,29.5
29877,291083,53115,MBG0095,BU19781403,2020JJ00,Molenlanden                             ,Buurt     ,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
29878,291086,53115,MBG0095,BU19781405,2020JJ00,Molenlanden                             ,Buurt     ,6.2,60.9,59.4,18.8,20.3,54.7,92.2,17.2,12.5,31.2,29.7,6.2,28.1,48.4,7.8,45.3,10.9,25,96.9,57.8,60.9,6.2,7.8,6.2,32.8
29879,291089,53115,MBG0095,BU19781406,2020JJ00,Molenlanden                             ,Buurt     ,3.3,53.6,53.1,17.5,20.2,46.5,86,11.1,8.2,28.9,26.5,4.4,25.1,46.5,7.1,42.7,9.6,25.1,88,51.1,54.2,4.4,4.5,5.1,27.3
29880,291092,53115,MBG0095,BU19781407,2020JJ00,Molenlanden                             ,Buurt     ,4.9,61.1,52.1,16,18.8,50.7,88.9,12.5,10.8,28.5,26.4,4.2,25,43.8,6.9,43.8,9.7,24.3,93.1,56.2,55.6,4.9,5.6,4.9,29.9
29881,291095,53115,MBG0095,BU19781408,2020JJ00,Molenlanden                             ,Buurt     ,5.5,65.6,48.4,14.1,17.2,51.6,91.4,14.1,10.9,27.3,25,3.9,24.2,46.9,7,44.5,10.2,25,94.5,58.6,62.5,3.9,4.7,3.9,28.1
29882,291098,53115,MBG0095,BU19781409,2020JJ00,Molenlanden                             ,Buurt     ,9.5,69,57.1,19,21.4,64.3,90.5,16.7,14.3,31,28.6,4.8,28.6,52.4,9.5,47.6,11.9,28.6,97.6,61.9,54.8,7.1,7.1,7.1,35.7
29883,291101,53115,MBG0095,WK197815  ,2020JJ00,Molenlanden                             ,Wijk      ,3.4,57,49.6,14.5,17.9,48.2,86.4,10.9,8.4,26.3,24,3.6,22.9,42.7,5.7,40.9,8.4,22.8,90.3,52.5,52.3,3.8,4.1,4.3,26.5
29884,291104,53115,MBG0095,BU19781501,2020JJ00,Molenlanden                             ,Buurt     ,10.5,78.9,63.2,21.1,26.3,63.2,100,21.1,15.8,36.8,36.8,5.3,36.8,52.6,10.5,52.6,15.8,31.6,100,68.4,73.7,10.5,10.5,10.5,36.8
29885,291107,53115,MBG0095,BU19781502,2020JJ00,Molenlanden                             ,Buurt     ,7.8,66.7,56.9,17.6,23.5,54.9,94.1,17.6,15.7,33.3,31.4,5.9,29.4,49,7.8,49,11.8,29.4,96.1,60.8,64.7,5.9,5.9,5.9,35.3
29886,291110,53115,MBG0095,BU19781503,2020JJ00,Molenlanden                             ,Buurt     ,7,65.1,60.5,20.9,23.3,58.1,95.3,16.3,14,37.2,30.2,7,27.9,51.2,9.3,47.7,11.6,27.9,97.7,62.8,69.8,7,7,7,32.6
29887,291113,53115,MBG0095,BU19781504,2020JJ00,Molenlanden                             ,Buurt     ,6.5,67.7,64.5,22.6,22.6,61.3,96.8,16.1,16.1,41.9,38.7,9.7,35.5,53.3,9.7,51.6,16.1,32.3,96.8,64.5,67.7,9.7,9.7,9.7,38.7
29888,291116,53115,MBG0095,BU19781505,2020JJ00,Molenlanden                             ,Buurt     ,7.7,69.2,53.8,19.2,19.2,59.6,92.3,15.4,13.5,30.8,30.8,5.8,28.8,50,9.6,46.2,11.5,26.9,96.2,63.5,59.6,5.8,5.8,5.8,32.7
29889,291119,53115,MBG0095,BU19781506,2020JJ00,Molenlanden                             ,Buurt     ,5.9,67.6,61.8,23.5,23.5,61.8,94.1,14.7,14.7,41.2,35.3,8.8,35.3,52.9,11.8,52.9,14.7,32.4,97.1,64.7,64.7,8.8,8.8,8.8,38.2
29890,291122,53115,MBG0095,BU19781507,2020JJ00,Molenlanden                             ,Buurt     ,9.7,67.7,61.3,22.6,29,61.3,93.5,19.4,16.1,38.7,35.5,9.7,35.5,58.1,12.9,51.6,16.1,32.3,96.8,64.5,61.3,9.7,9.7,9.7,38.7
29891,291125,53115,MBG0095,BU19781508,2020JJ00,Molenlanden                             ,Buurt     ,4.6,59.5,55,19.1,22.9,52.7,87.8,14.5,10.7,30.5,28.2,5.3,26.7,48.1,9.2,47.3,12.2,29,91.6,55.7,54.2,6.1,6.1,6.9,31.3
29892,291128,53115,MBG0095,BU19781509,2020JJ00,Molenlanden                             ,Buurt     ,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
29893,291131,53115,MBG0095,BU19781510,2020JJ00,Molenlanden                             ,Buurt     ,4.5,60.2,52.4,17.5,22.3,50,88,12.7,10.2,29.5,27.1,4.8,25.9,47.6,7.8,46.4,10.8,26.5,92.2,55.4,54.2,5.4,5.4,5.4,30.1
29894,291134,53115,MBG0095,WK197816  ,2020JJ00,Molenlanden                             ,Wijk      ,3.1,52.5,50.8,15.2,17.1,47.5,85,9.5,7,25.6,22.8,3,21.2,42.8,5.4,38.7,7.8,21.1,89,51,51.2,3.2,3.8,4.2,24.3
29895,291137,53115,MBG0095,BU19781601,2020JJ00,Molenlanden                             ,Buurt     ,4.4,59,53.6,15.8,17.5,48.6,90.7,12.6,9.8,26.8,24.6,3.3,23,44.3,5.5,39.3,7.7,21.3,94,56,58.5,3.8,4.9,4.4,25.7
29896,291140,53115,MBG0095,BU19781602,2020JJ00,Molenlanden                             ,Buurt     ,5.5,61,51.4,15.8,19.2,49.3,91.1,14.4,11.6,27.4,24,4.1,22.6,45.2,6.2,41.1,8.9,23.3,93.8,56.8,58.9,4.1,4.8,4.8,26
29897,291143,53115,MBG0095,BU19781603,2020JJ00,Molenlanden                             ,Buurt     ,3,51.3,53.1,16.8,18.4,48.4,84.4,9.4,6.8,27.3,24.6,3.5,22.7,44.6,6.1,40.5,8.7,22.9,88.2,50.6,51,3.8,4.3,5.1,25.9
29898,291146,53115,MBG0095,BU19781604,2020JJ00,Molenlanden                             ,Buurt     ,11.1,77.8,61.1,22.2,22.2,77.8,94.4,16.7,16.7,38.9,33.3,11.1,33.3,55.6,11.1,50,16.7,33.3,100,72.2,66.7,11.1,11.1,11.1,38.9
29899,291149,53115,MBG0095,BU19781605,2020JJ00,Molenlanden                             ,Buurt     ,7.9,69.8,52.4,17.5,22.2,58.7,92.1,15.9,12.7,27,25.4,4.8,23.8,49.2,7.9,46,11.1,25.4,96.8,61.9,58.7,4.8,6.3,4.8,31.7
29900,291152,53115,MBG0095,WK197817  ,2020JJ00,Molenlanden                             ,Wijk      ,2.9,51.9,53.2,17.7,18.8,47.8,84.9,9.6,7.1,27.4,25.6,3.6,24.2,45.2,6.1,41.8,9,23.8,88.1,51.4,53.4,3.9,4.4,5.1,26.8
29901,291155,53115,MBG0095,BU19781701,2020JJ00,Molenlanden                             ,Buurt     ,3,51.5,54.3,18.4,19.5,48.2,84.8,9.9,7.3,28.1,26.4,4,24.8,46.3,6.5,42.7,9.4,24.8,87.8,51.8,53.6,4.3,4.6,5.5,27.4
29902,291158,53115,MBG0095,BU19781702,2020JJ00,Molenlanden                             ,Buurt     ,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
29903,291161,53115,MBG0095,BU19781703,2020JJ00,Molenlanden                             ,Buurt     ,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
29904,291164,53115,MBG0095,BU19781704,2020JJ00,Molenlanden                             ,Buurt     ,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
29905,291167,53115,MBG0095,BU19781705,2020JJ00,Molenlanden                             ,Buurt     ,4.9,62.7,53.9,16.7,19.6,52,92.2,12.7,10.8,29.4,26.5,4.9,25.5,47.1,6.9,44.1,9.8,23.5,94.1,57.8,59.8,4.9,5.9,4.9,28.4
29906,291170,53115,MBG0095,WK197818  ,2020JJ00,Molenlanden                             ,Wijk      ,3.1,52.4,50.9,15.5,18.2,47,84.4,9.9,7.4,26.1,23.7,3.3,22.2,44.2,5.9,40.5,8.2,22.6,88.2,50.3,50.3,3.5,3.8,4.2,25.6
29907,291173,53115,MBG0095,BU19781801,2020JJ00,Molenlanden                             ,Buurt     ,4.4,59.4,49,14.1,17.4,51.7,87.2,11.4,9.1,25.5,22.8,3.4,21.8,44.3,5.7,39.9,8.1,21.8,93,54,51.3,3.7,4,3.7,26.2
29908,291176,53115,MBG0095,BU19781802,2020JJ00,Molenlanden                             ,Buurt     ,5.3,60.9,52.3,16.6,20.5,52.3,88.7,13.9,11.6,26.5,24.5,4,23.2,45.7,6.6,41.1,8.6,23.2,94.4,55.6,51,4.6,5.3,4.6,25.8
29909,291179,53115,MBG0095,BU19781803,2020JJ00,Molenlanden                             ,Buurt     ,3,51.1,53.3,17.2,19.5,46.6,84.6,10,7.3,28,25.6,3.9,23.9,46,6.7,42.4,9.3,24.5,87.1,50.5,52,3.9,4.3,5.1,27.1
29910,291182,53115,MBG0095,WK197819  ,2020JJ00,Molenlanden                             ,Wijk      ,5.3,57.9,57.9,18.9,22.1,51.6,89.5,13.7,11.6,33.7,30.5,6.3,28.4,47.4,8.4,45.3,10.5,26.3,93.7,57.4,56.8,5.8,6.3,6.3,31.6
29911,291185,53115,MBG0095,BU19781901,2020JJ00,Molenlanden                             ,Buurt     ,5.3,57.9,57.9,18.9,22.1,51.6,89.5,13.7,11.6,33.7,30.5,6.3,28.4,47.4,8.4,45.3,10.5,26.3,93.7,57.4,56.8,5.8,6.3,6.3,31.6
29912,291188,53115,MBG0095,WK197820  ,2020JJ00,Molenlanden                             ,Wijk      ,3.8,54.4,52.9,15.9,18.2,49.6,86.3,11.1,8.6,27.2,25.3,4.1,23.8,44.1,6.1,40.3,8.4,22,89.9,52.7,49.6,3.9,4.6,4.8,26.8
29913,291191,53115,MBG0095,BU19782001,2020JJ00,Molenlanden                             ,Buurt     ,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
29914,291194,53115,MBG0095,BU19782002,2020JJ00,Molenlanden                             ,Buurt     ,3.9,54.9,54.5,17.6,20.4,47.8,87.8,12.2,9.4,29,27.1,4.7,25.5,46.3,7.1,42.4,9.4,24.7,90.2,53.3,52.2,4.3,5.5,5.5,28.2
29915,291197,53115,MBG0095,BU19782003,2020JJ00,Molenlanden                             ,Buurt     ,6.3,63.3,57,17.7,19,62,88.6,12.7,11.4,29.1,26.6,5.1,25.3,48.1,7.6,43,10.1,24.1,96.2,59.5,50.6,5.1,6.3,5.1,30.4
29916,291200,53115,MBG0095,BU19782004,2020JJ00,Molenlanden                             ,Buurt     ,7,63.2,59.6,21.1,21.1,57.9,93,14,12.3,36.8,33.3,7,31.6,50.9,8.8,47.4,12.3,26.3,94.7,61.4,57.9,7,7,7,33.3
30060,187586,53115,MW00000,GM0569    ,2020JJ00,Nieuwkoop                               ,Gemeente  ,2,51.1,47.3,13.1,16.2,35.3,85.6,9.5,7.1,25.6,22.6,2.9,21.2,44.2,5,40.5,8.1,22.7,86.1,50.7,56.5,2.6,3.2,3.4,24.9
30061,187589,53115,MW00000,WK056900  ,2020JJ00,Nieuwkoop                               ,Wijk      ,2,51,47.2,13.1,16,35.3,84.9,9.3,6.7,25.6,22.6,2.9,21.2,43.6,5.1,40.6,8,22.8,86,51.5,57,2.5,3.2,3.4,24.9
30062,187592,53115,MW00000,BU05690000,2020JJ00,Nieuwkoop                               ,Buurt     ,1.9,54.2,44.2,10.8,13.1,31.8,88.3,9.8,7.4,23.7,19.6,2.2,18.5,39.5,3.6,37,6.3,19.2,88.6,52.1,62.8,1.9,3,2.5,22.2
30063,187595,53115,MW00000,BU05690001,2020JJ00,Nieuwkoop                               ,Buurt     ,2,54.6,43.2,10.4,14.3,32.1,87.4,10.5,7.8,23,19.5,2.3,18.1,40.5,3.2,36.4,5.9,18.5,88.2,51.2,60.3,1.8,2.5,1.9,21.9
30064,187598,53115,MW00000,BU05690002,2020JJ00,Nieuwkoop                               ,Buurt     ,2,56,42.4,10.8,15.7,33.5,86.8,9.7,6.7,22,19,2,17.7,41.3,4,37.6,6,20.1,88.9,49.7,59.2,1.9,2.1,1.8,21.7
30065,187601,53115,MW00000,BU05690003,2020JJ00,Nieuwkoop                               ,Buurt     ,2,49.7,48.6,14.1,16.7,37,83.2,8.6,6.1,26.2,23.5,3.2,22.1,45.6,5.8,42.3,9,24.9,85.1,51.5,56,2.8,3.4,3.9,25.9
30066,187604,53115,MW00000,BU05690004,2020JJ00,Nieuwkoop                               ,Buurt     ,3,51.5,45.7,7.1,13.6,38.3,86.8,11.2,8.1,28.3,25.7,3.7,24.6,41.5,4.8,36.3,6.8,19.4,83.6,52.1,51.6,2.6,4.2,2.6,25.8
30067,187607,53115,MW00000,BU05690005,2020JJ00,Nieuwkoop                               ,Buurt     ,2.1,49.6,48.2,14.6,17.3,33.2,85.2,10.7,8.2,26.7,23.1,3,21.5,43.6,5.1,40,7.2,21.1,85.5,50.5,56,2.6,2.8,3,24.4
30068,187610,53115,MW00000,BU05690006,2020JJ00,Nieuwkoop                               ,Buurt     ,2.3,52.4,45.3,12.6,17.6,32.9,87.4,11.6,8.8,26.8,24.2,2.8,22.2,38.7,4.2,39.4,6.6,20,85.5,50.7,50.6,2.6,2.6,3.5,26.4
30069,187613,53115,MW00000,BU05690008,2020JJ00,Nieuwkoop                               ,Buurt     ,1.9,53.1,45.1,12.2,14.3,34.6,87.1,8.6,5.8,23.4,19.7,2.1,18.5,43,4.7,38.6,7,20.8,88.2,52.8,60.8,1.9,2.5,2.2,23.4
30070,187616,53115,MW00000,BU05690009,2020JJ00,Nieuwkoop                               ,Buurt     ,1.7,47.2,51,13.8,16.3,35.7,85.3,8.9,8.4,30.5,27.7,4.1,26.3,40.6,4.9,42.5,8.3,22,83.4,49.7,46,2.9,3.2,4.3,27
30071,187619,53115,MW00000,WK056901  ,2020JJ00,Nieuwkoop                               ,Wijk      ,2,51.8,46.5,13,16.9,35,86.4,10,7.4,24.9,21.7,2.8,20.3,43.1,4.9,40.7,8.2,22.6,86.3,49.7,56.8,2.5,3.2,3.3,24.8
30072,187622,53115,MW00000,BU05690100,2020JJ00,Nieuwkoop                               ,Buurt     ,2.1,55.3,42.9,11.3,15.7,33.2,88.1,10.2,7.6,23.4,20.2,2.4,18.8,41.9,4.3,39.8,7.9,21.6,87.7,50,61,2.3,2.7,2.6,23.8
30073,187625,53115,MW00000,BU05690101,2020JJ00,Nieuwkoop                               ,Buurt     ,1.9,49.2,49.3,14.7,18.4,35.9,85.5,10.1,7.4,26.5,23.4,3.3,22,44.8,5.5,42.1,9.2,24.4,84.8,49.7,55.2,2.9,3.4,3.9,26
30074,187628,53115,MW00000,BU05690104,2020JJ00,Nieuwkoop                               ,Buurt     ,2,53.7,44.6,11.1,15.2,31.7,88.2,9.6,7.3,22.4,18.8,1.9,17.4,37.5,3.5,36.7,6.2,18.9,89.4,48.1,56.6,1.9,3,2,21.8
30075,187631,53115,MW00000,BU05690108,2020JJ00,Nieuwkoop                               ,Buurt     ,2.1,52.8,45.6,12.6,17,37.2,85.7,9.2,7.3,24.8,22,2.9,20.6,44.1,5,40.3,7.7,22.2,86.6,50,57.8,2.4,3.4,3.8,24.7
30076,187634,53115,MW00000,BU05690109,2020JJ00,Nieuwkoop                               ,Buurt     ,2.1,54,44,10.4,13.5,34,86.7,10.2,7.5,21.5,18.5,2.2,17.3,39.5,3.7,38.6,6.3,19.2,88.5,49.3,52.8,2.1,2.9,2.4,24.2
30077,187637,53115,MW00000,WK056902  ,2020JJ00,Nieuwkoop                               ,Wijk      ,2,50.1,47.8,13.3,16.8,34.5,86,10,8,26.2,23.5,2.9,22,43.2,4.6,40.7,7.6,21.8,85.6,49.9,54,2.6,3.1,3.4,25.2
30078,187640,53115,MW00000,BU05690200,2020JJ00,Nieuwkoop                               ,Buurt     ,2.1,49.9,47.9,14,17.2,35.5,85.2,9.9,7.8,25.7,23.3,2.9,21.9,44.5,4.8,41.5,7.9,22.7,85.5,49.8,55.2,2.7,3.2,3.6,25.4
30079,187643,53115,MW00000,BU05690201,2020JJ00,Nieuwkoop                               ,Buurt     ,2.5,51.3,45.9,10.9,13.9,25.8,90.6,14.2,8.4,22.7,19.3,2.3,18.3,41.9,3.1,37.7,5.3,19.4,87.7,48.1,59,1.8,2.2,1.9,22.2
30080,187646,53115,MW00000,BU05690202,2020JJ00,Nieuwkoop                               ,Buurt     ,1.5,45,53.5,14.9,17.5,31.8,87.7,10.4,8.9,31.6,27.5,4.1,26,40.7,4,40.6,7.6,20.5,83.3,50.2,50.9,3,3.3,3.8,26.4
30081,187649,53115,MW00000,BU05690203,2020JJ00,Nieuwkoop                               ,Buurt     ,2.2,54.5,43.4,8.9,14.6,34.7,87.5,10,7.9,23.4,24.6,2.1,21.4,36.3,4.5,35.5,6.3,18.4,90,50,45.8,1.8,2.2,2.9,22.8
30082,187652,53115,MW00000,BU05690208,2020JJ00,Nieuwkoop                               ,Buurt     ,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
30083,187655,53115,MW00000,BU05690209,2020JJ00,Nieuwkoop                               ,Buurt     ,1.9,53.9,43.8,10.2,14.9,32.7,87.5,9.6,8,25.1,20.4,2.1,19.2,41,4,38.7,6.9,19.7,86.5,50.8,53.3,2.2,2.5,2,24.4
30084,187658,53115,MW00000,WK056903  ,2020JJ00,Nieuwkoop                               ,Wijk      ,1.9,51.2,47.7,13.1,16,35.6,86,9.3,7.1,25.6,22.6,2.9,21.2,45.9,5.1,40.4,8.2,22.9,86.2,50.5,56.7,2.7,3.2,3.5,24.7
30085,187661,53115,MW00000,BU05690300,2020JJ00,Nieuwkoop                               ,Buurt     ,1.8,54.5,44.6,10.6,13.7,33,88.8,9.3,6.8,22.6,19.2,2.1,18,43.1,3.9,36.8,7,20.3,89.1,50.8,59.5,2.1,2.5,2.3,21.8
30086,187664,53115,MW00000,BU05690301,2020JJ00,Nieuwkoop                               ,Buurt     ,1.9,53.3,45.8,11.3,13.5,31,89.5,10,7.7,23.5,19.9,2,18.5,42.8,3.6,36.3,6.1,19.5,88.9,50.5,62.6,1.8,2.7,2.1,21.9
30087,187667,53115,MW00000,BU05690302,2020JJ00,Nieuwkoop                               ,Buurt     ,2,52.8,46.1,11.5,15.6,34.4,86.8,10.1,7.8,23.9,20.7,2.4,19.5,42.6,4,39.8,7.4,21.2,87.4,51.7,55.8,2.4,3.1,3.1,24.4
